user_id,last_date,active_days,total_revenue,recency_days,frequency,monetary,r_quintile,f_quintile,m_quintile,RFM_score,RFM_numeric,segment
user_2050,2025-06-17,22,0.0,14,22,0.0,2,3,1,231,231,Champions
user_2051,2025-06-26,23,0.99,5,23,0.99,3,3,3,333,333,Loyal
user_2052,2025-06-20,30,0.0,11,30,0.0,2,4,1,241,241,Loyal
user_2053,2025-06-23,31,0.0,8,31,0.0,2,5,1,251,251,Loyal
user_2054,2025-06-24,4,0.0,7,4,0.0,3,1,1,311,311,Loyal
user_2055,2025-06-30,15,0.0,1,15,0.0,5,2,1,521,521,At Risk
user_2056,2025-06-25,22,5.98,6,22,5.98,3,3,5,335,335,Loyal
user_2057,2025-06-21,23,10.98,10,23,10.98,2,3,5,235,235,Loyal
user_2058,2025-06-26,31,23.97,5,31,23.97,3,5,5,355,355,Potential
user_2059,2025-06-20,31,0.0,11,31,0.0,2,5,1,251,251,Loyal
user_206,2025-06-30,21,2.99,1,21,2.99,5,2,4,524,524,At Risk
user_2060,2025-06-27,29,0.0,4,29,0.0,4,4,1,441,441,Potential
user_2061,2025-05-24,31,19.99,38,31,19.99,1,5,5,155,155,Champions
user_2062,2025-06-29,24,0.0,2,24,0.0,5,3,1,531,531,At Risk
user_2063,2025-06-27,13,0.0,4,13,0.0,4,1,1,411,411,Potential
user_2064,2025-06-26,23,9.99,5,23,9.99,3,3,5,335,335,Loyal
user_2065,2025-05-19,28,9.99,43,28,9.99,1,4,5,145,145,Champions
user_2066,2025-06-30,11,0.0,1,11,0.0,5,1,1,511,511,At Risk
user_2067,2025-06-19,34,15.950000000000001,12,34,15.950000000000001,2,5,5,255,255,Loyal
user_2068,2025-06-22,34,0.99,9,34,0.99,2,5,3,253,253,Loyal
user_2069,2025-06-14,33,5.96,17,33,5.96,1,5,5,155,155,Champions
user_207,2025-05-30,19,0.0,32,19,0.0,1,2,1,121,121,Champions
user_2070,2025-06-29,28,12.96,2,28,12.96,5,4,5,545,545,At Risk
user_2071,2025-06-25,14,0.0,6,14,0.0,3,2,1,321,321,Loyal
user_2072,2025-06-29,28,0.0,2,28,0.0,5,4,1,541,541,At Risk
user_2073,2025-06-08,24,0.99,23,24,0.99,1,3,3,133,133,Champions
user_2074,2025-06-27,13,0.0,4,13,0.0,4,1,1,411,411,Potential
user_2075,2025-06-29,10,0.0,2,10,0.0,5,1,1,511,511,At Risk
user_2076,2025-06-27,9,0.0,4,9,0.0,3,1,1,311,311,Loyal
user_2077,2025-06-21,26,0.99,10,26,0.99,2,3,3,233,233,Loyal
user_2078,2025-06-25,26,2.99,6,26,2.99,3,3,4,334,334,Loyal
user_2079,2025-06-27,1,0.0,4,1,0.0,3,1,1,311,311,Loyal
user_208,2025-06-15,15,0.0,16,15,0.0,1,2,1,121,121,Champions
user_2080,2025-06-26,18,0.0,5,18,0.0,3,2,1,321,321,Loyal
user_2081,2025-05-22,37,0.99,40,37,0.99,1,5,3,153,153,Champions
user_2082,2025-05-30,28,2.99,32,28,2.99,1,4,4,144,144,Champions
user_2083,2025-06-23,28,4.970000000000001,8,28,4.970000000000001,2,4,5,245,245,Loyal
user_2084,2025-06-23,5,0.0,8,5,0.0,2,1,1,211,211,Champions
user_2085,2025-06-12,21,0.0,19,21,0.0,1,2,1,121,121,Champions
user_2086,2025-06-27,20,0.0,4,20,0.0,3,2,1,321,321,Loyal
user_2087,2025-06-08,22,1.98,23,22,1.98,1,3,4,134,134,Champions
user_2088,2025-06-29,14,0.0,2,14,0.0,5,2,1,521,521,At Risk
user_2089,2025-06-23,15,0.0,8,15,0.0,2,2,1,221,221,Champions
user_209,2025-06-20,31,3.9800000000000004,11,31,3.9800000000000004,2,5,4,254,254,Loyal
user_2090,2025-06-15,27,3.9800000000000004,16,27,3.9800000000000004,1,4,4,144,144,Champions
user_2091,2025-06-20,19,0.0,11,19,0.0,2,2,1,221,221,Champions
user_2092,2025-06-30,3,0.0,1,3,0.0,5,1,1,511,511,At Risk
user_2093,2025-06-21,25,0.0,10,25,0.0,2,3,1,231,231,Champions
user_2094,2025-06-29,23,1.98,2,23,1.98,5,3,4,534,534,At Risk
user_2095,2025-06-21,28,0.99,10,28,0.99,2,4,3,243,243,Loyal
user_2096,2025-06-27,15,0.0,4,15,0.0,3,2,1,321,321,Loyal
user_2097,2025-06-30,24,0.0,1,24,0.0,5,3,1,531,531,At Risk
user_2098,2025-06-26,16,0.0,5,16,0.0,3,2,1,321,321,Loyal
user_2099,2025-06-30,13,0.99,1,13,0.99,5,1,3,513,513,At Risk
user_21,2025-06-20,22,0.0,11,22,0.0,2,3,1,231,231,Champions
user_210,2025-06-05,21,0.99,26,21,0.99,1,2,3,123,123,Champions
user_2100,2025-06-27,32,0.0,4,32,0.0,3,5,1,351,351,Potential
user_2101,2025-06-29,4,0.0,2,4,0.0,5,1,1,511,511,At Risk
user_2102,2025-06-29,24,2.9699999999999998,2,24,2.9699999999999998,5,3,4,534,534,At Risk
user_2103,2025-06-08,28,0.0,23,28,0.0,1,4,1,141,141,Champions
user_2104,2025-06-30,20,0.0,1,20,0.0,5,2,1,521,521,At Risk
user_2105,2025-06-25,9,0.0,6,9,0.0,3,1,1,311,311,Loyal
user_2106,2025-06-24,19,0.99,7,19,0.99,3,2,3,323,323,Loyal
user_2107,2025-06-30,13,0.0,1,13,0.0,5,1,1,511,511,At Risk
user_2108,2025-06-28,11,9.99,3,11,9.99,4,1,5,415,415,Potential
user_2109,2025-06-13,27,3.9800000000000004,18,27,3.9800000000000004,1,4,4,144,144,Champions
user_211,2025-06-22,19,0.0,9,19,0.0,2,2,1,221,221,Champions
user_2110,2025-06-27,1,0.0,4,1,0.0,3,1,1,311,311,Loyal
user_2111,2025-06-22,21,2.99,9,21,2.99,2,2,4,224,224,Champions
user_2112,2025-06-12,26,0.0,19,26,0.0,1,3,1,131,131,Champions
user_2113,2025-06-20,28,0.0,11,28,0.0,2,4,1,241,241,Loyal
user_2114,2025-06-24,8,0.0,7,8,0.0,3,1,1,311,311,Loyal
user_2115,2025-06-29,14,0.0,2,14,0.0,5,2,1,521,521,At Risk
user_2116,2025-06-21,29,9.99,10,29,9.99,2,4,5,245,245,Loyal
user_2117,2025-06-19,25,0.0,12,25,0.0,2,3,1,231,231,Champions
user_2118,2025-06-24,29,9.99,7,29,9.99,3,4,5,345,345,Potential
user_2119,2025-06-16,38,24.950000000000003,15,38,24.950000000000003,2,5,5,255,255,Loyal
user_212,2025-06-26,21,8.97,5,21,8.97,3,2,5,325,325,Loyal
user_2120,2025-06-29,7,0.0,2,7,0.0,5,1,1,511,511,At Risk
user_2121,2025-06-25,18,0.0,6,18,0.0,3,2,1,321,321,Loyal
user_2122,2025-06-18,24,0.99,13,24,0.99,2,3,3,233,233,Loyal
user_2123,2025-06-29,2,0.0,2,2,0.0,5,1,1,511,511,At Risk
user_2124,2025-06-29,33,0.99,2,33,0.99,5,5,3,553,553,At Risk
user_2125,2025-06-30,2,0.0,1,2,0.0,5,1,1,511,511,At Risk
user_2126,2025-06-29,20,0.99,2,20,0.99,4,2,3,423,423,Potential
user_2127,2025-06-24,18,0.0,7,18,0.0,3,2,1,321,321,Loyal
user_2128,2025-06-15,25,2.99,16,25,2.99,1,3,4,134,134,Champions
user_2129,2025-06-27,7,2.99,4,7,2.99,3,1,4,314,314,Loyal
user_213,2025-06-27,17,0.0,4,17,0.0,3,2,1,321,321,Loyal
user_2130,2025-06-30,37,2.9699999999999998,1,37,2.9699999999999998,5,5,4,554,554,At Risk
user_2131,2025-06-29,26,1.98,2,26,1.98,4,3,4,434,434,Potential
user_2132,2025-06-28,35,0.99,3,35,0.99,4,5,3,453,453,Potential
user_2133,2025-06-23,24,2.99,8,24,2.99,2,3,4,234,234,Loyal
user_2134,2025-06-29,28,0.0,2,28,0.0,4,4,1,441,441,Potential
user_2135,2025-06-26,16,0.0,5,16,0.0,3,2,1,321,321,Loyal
user_2136,2025-06-28,11,0.0,3,11,0.0,4,1,1,411,411,Potential
user_2137,2025-05-14,31,2.9699999999999998,48,31,2.9699999999999998,1,5,4,154,154,Champions
user_2138,2025-06-25,22,0.0,6,22,0.0,3,3,1,331,331,Loyal
user_2139,2025-06-29,24,0.99,2,24,0.99,4,3,3,433,433,Potential
user_214,2025-06-28,29,3.9800000000000004,3,29,3.9800000000000004,4,4,4,444,444,Potential
user_2140,2025-06-29,11,0.0,2,11,0.0,4,1,1,411,411,Potential
user_2141,2025-06-27,8,0.0,4,8,0.0,3,1,1,311,311,Loyal
user_2142,2025-06-27,30,0.99,4,30,0.99,3,4,3,343,343,Loyal
user_2143,2025-06-29,21,0.0,2,21,0.0,4,2,1,421,421,Potential
user_2144,2025-06-28,31,0.99,3,31,0.99,4,5,3,453,453,Potential
user_2145,2025-06-20,22,0.0,11,22,0.0,2,3,1,231,231,Champions
user_2146,2025-06-27,12,0.0,4,12,0.0,3,1,1,311,311,Loyal
user_2147,2025-06-19,32,40.97,12,32,40.97,2,5,5,255,255,Loyal
user_2148,2025-06-30,33,3.9800000000000004,1,33,3.9800000000000004,5,5,4,554,554,At Risk
user_2149,2025-06-21,28,9.99,10,28,9.99,2,4,5,245,245,Loyal
user_215,2025-06-29,15,0.0,2,15,0.0,4,2,1,421,421,Potential
user_2150,2025-06-29,13,0.0,2,13,0.0,4,1,1,411,411,Potential
user_2151,2025-06-25,28,0.99,6,28,0.99,3,4,3,343,343,Loyal
user_2152,2025-06-28,30,3.9800000000000004,3,30,3.9800000000000004,4,4,4,444,444,Potential
user_2153,2025-06-28,17,0.0,3,17,0.0,4,2,1,421,421,Potential
user_2154,2025-06-30,11,0.0,1,11,0.0,5,1,1,511,511,At Risk
user_2155,2025-06-01,21,0.0,30,21,0.0,1,2,1,121,121,Champions
user_2156,2025-05-25,28,3.9800000000000004,37,28,3.9800000000000004,1,4,4,144,144,Champions
user_2157,2025-06-20,30,21.97,11,30,21.97,2,4,5,245,245,Loyal
user_2158,2025-06-11,19,0.99,20,19,0.99,1,2,3,123,123,Champions
user_2159,2025-06-25,30,0.0,6,30,0.0,3,4,1,341,341,Loyal
user_216,2025-06-23,28,5.96,8,28,5.96,2,4,5,245,245,Loyal
user_2160,2025-06-22,16,0.0,9,16,0.0,2,2,1,221,221,Champions
user_2161,2025-06-25,19,0.99,6,19,0.99,3,2,3,323,323,Loyal
user_2162,2025-06-29,26,0.0,2,26,0.0,4,3,1,431,431,Potential
user_2163,2025-06-23,27,3.9800000000000004,8,27,3.9800000000000004,2,4,4,244,244,Loyal
user_2164,2025-06-24,10,1.98,7,10,1.98,3,1,4,314,314,Loyal
user_2165,2025-06-24,29,3.9800000000000004,7,29,3.9800000000000004,3,4,4,344,344,Potential
user_2166,2025-06-29,3,0.0,2,3,0.0,4,1,1,411,411,Potential
user_2167,2025-06-29,25,2.99,2,25,2.99,4,3,4,434,434,Potential
user_2168,2025-05-23,23,3.9800000000000004,39,23,3.9800000000000004,1,3,4,134,134,Champions
user_2169,2025-06-30,21,0.0,1,21,0.0,5,2,1,521,521,At Risk
user_217,2025-06-30,27,0.0,1,27,0.0,5,4,1,541,541,At Risk
user_2170,2025-06-29,36,0.99,2,36,0.99,4,5,3,453,453,Potential
user_2171,2025-06-28,20,9.99,3,20,9.99,4,2,5,425,425,Potential
user_2172,2025-05-26,27,0.0,36,27,0.0,1,4,1,141,141,Champions
user_2173,2025-05-29,25,0.0,33,25,0.0,1,3,1,131,131,Champions
user_2174,2025-06-25,9,0.0,6,9,0.0,3,1,1,311,311,Loyal
user_2175,2025-06-18,31,0.0,13,31,0.0,2,5,1,251,251,Loyal
user_2176,2025-06-29,9,0.0,2,9,0.0,4,1,1,411,411,Potential
user_2177,2025-06-20,34,0.99,11,34,0.99,2,5,3,253,253,Loyal
user_2178,2025-06-21,20,0.0,10,20,0.0,2,2,1,221,221,Champions
user_2179,2025-06-21,20,0.99,10,20,0.99,2,2,3,223,223,Champions
user_218,2025-06-25,14,2.99,6,14,2.99,3,2,4,324,324,Loyal
user_2180,2025-06-29,29,0.0,2,29,0.0,4,4,1,441,441,Potential
user_2181,2025-06-18,20,0.99,13,20,0.99,2,2,3,223,223,Champions
user_2182,2025-06-28,23,1.98,3,23,1.98,4,3,4,434,434,Potential
user_2183,2025-06-13,27,0.0,18,27,0.0,1,4,1,141,141,Champions
user_2184,2025-06-26,31,0.0,5,31,0.0,3,5,1,351,351,Potential
user_2185,2025-06-23,20,0.0,8,20,0.0,2,2,1,221,221,Champions
user_2186,2025-06-30,5,0.0,1,5,0.0,5,1,1,511,511,At Risk
user_2187,2025-06-30,13,0.99,1,13,0.99,5,1,3,513,513,At Risk
user_2188,2025-06-29,19,0.99,2,19,0.99,4,2,3,423,423,Potential
user_2189,2025-06-26,16,0.0,5,16,0.0,3,2,1,321,321,Loyal
user_219,2025-06-28,20,0.0,3,20,0.0,4,2,1,421,421,Potential
user_2190,2025-06-23,18,0.0,8,18,0.0,2,2,1,221,221,Champions
user_2191,2025-06-13,30,2.99,18,30,2.99,1,4,4,144,144,Champions
user_2192,2025-06-28,5,0.0,3,5,0.0,4,1,1,411,411,Potential
user_2193,2025-06-24,19,0.0,7,19,0.0,3,2,1,321,321,Loyal
user_2194,2025-06-30,29,1.98,1,29,1.98,5,4,4,544,544,At Risk
user_2195,2025-05-25,35,13.97,37,35,13.97,1,5,5,155,155,Champions
user_2196,2025-06-24,19,0.99,7,19,0.99,3,2,3,323,323,Loyal
user_2197,2025-06-14,28,1.98,17,28,1.98,1,4,4,144,144,Champions
user_2198,2025-06-28,9,0.99,3,9,0.99,4,1,3,413,413,Potential
user_2199,2025-06-19,22,0.0,12,22,0.0,2,3,1,231,231,Champions
user_22,2025-06-24,37,9.99,7,37,9.99,3,5,5,355,355,Potential
user_220,2025-06-29,14,0.99,2,14,0.99,4,2,3,423,423,Potential
user_2200,2025-06-26,29,1.98,5,29,1.98,3,4,4,344,344,Potential
user_2201,2025-06-28,1,0.0,3,1,0.0,4,1,1,411,411,Potential
user_2202,2025-06-05,27,4.970000000000001,26,27,4.970000000000001,1,4,5,145,145,Champions
user_2203,2025-06-28,29,0.99,3,29,0.99,4,4,3,443,443,Potential
user_2204,2025-06-15,31,1.98,16,31,1.98,1,5,4,154,154,Champions
user_2205,2025-06-30,14,0.99,1,14,0.99,5,2,3,523,523,At Risk
user_2206,2025-06-29,5,0.99,2,5,0.99,4,1,3,413,413,Potential
user_2207,2025-06-30,36,0.0,1,36,0.0,5,5,1,551,551,At Risk
user_2208,2025-06-29,6,0.0,2,6,0.0,4,1,1,411,411,Potential
user_2209,2025-06-25,32,9.99,6,32,9.99,3,5,5,355,355,Potential
user_221,2025-06-18,21,19.99,13,21,19.99,2,2,5,225,225,Champions
user_2210,2025-06-30,6,0.0,1,6,0.0,5,1,1,511,511,At Risk
user_2211,2025-06-24,14,2.99,7,14,2.99,3,2,4,324,324,Loyal
user_2212,2025-06-30,18,9.99,1,18,9.99,5,2,5,525,525,At Risk
user_2213,2025-05-31,33,3.9800000000000004,31,33,3.9800000000000004,1,5,4,154,154,Champions
user_2214,2025-06-29,3,0.0,2,3,0.0,4,1,1,411,411,Potential
user_2215,2025-06-28,14,0.99,3,14,0.99,4,2,3,423,423,Potential
user_2216,2025-06-17,30,20.979999999999997,14,30,20.979999999999997,2,4,5,245,245,Loyal
user_2217,2025-06-30,12,0.0,1,12,0.0,5,1,1,511,511,At Risk
user_2218,2025-06-25,31,2.99,6,31,2.99,3,5,4,354,354,Potential
user_2219,2025-06-29,13,0.0,2,13,0.0,4,1,1,411,411,Potential
user_222,2025-06-28,25,0.0,3,25,0.0,4,3,1,431,431,Potential
user_2220,2025-05-12,31,1.98,50,31,1.98,1,5,4,154,154,Champions
user_2221,2025-06-29,17,0.0,2,17,0.0,4,2,1,421,421,Potential
user_2222,2025-06-26,18,0.0,5,18,0.0,3,2,1,321,321,Loyal
user_2223,2025-06-01,31,9.99,30,31,9.99,1,5,5,155,155,Champions
user_2224,2025-06-26,35,2.9699999999999998,5,35,2.9699999999999998,3,5,4,354,354,Potential
user_2225,2025-05-21,29,0.99,41,29,0.99,1,4,3,143,143,Champions
user_2226,2025-06-27,36,9.99,4,36,9.99,3,5,5,355,355,Potential
user_2227,2025-06-11,29,0.0,20,29,0.0,1,4,1,141,141,Champions
user_2228,2025-06-29,23,0.0,2,23,0.0,4,3,1,431,431,Potential
user_2229,2025-06-28,23,2.99,3,23,2.99,4,3,4,434,434,Potential
user_223,2025-05-08,35,2.99,54,35,2.99,1,5,4,154,154,Champions
user_2230,2025-06-23,31,9.99,8,31,9.99,2,5,5,255,255,Loyal
user_2231,2025-06-30,24,2.99,1,24,2.99,5,3,4,534,534,At Risk
user_2232,2025-06-03,34,10.98,28,34,10.98,1,5,5,155,155,Champions
user_2233,2025-06-30,7,0.0,1,7,0.0,5,1,1,511,511,At Risk
user_2234,2025-06-26,6,0.0,5,6,0.0,3,1,1,311,311,Loyal
user_2235,2025-06-30,19,0.0,1,19,0.0,5,2,1,521,521,At Risk
user_2236,2025-06-27,19,0.0,4,19,0.0,3,2,1,321,321,Loyal
user_2237,2025-06-26,6,0.0,5,6,0.0,3,1,1,311,311,Loyal
user_2238,2025-06-26,26,0.0,5,26,0.0,3,3,1,331,331,Loyal
user_2239,2025-06-11,29,2.99,20,29,2.99,1,4,4,144,144,Champions
user_224,2025-06-25,24,0.99,6,24,0.99,3,3,3,333,333,Loyal
user_2240,2025-06-02,32,4.970000000000001,29,32,4.970000000000001,1,5,5,155,155,Champions
user_2241,2025-06-30,15,1.98,1,15,1.98,5,2,4,524,524,At Risk
user_2242,2025-06-15,37,5.96,16,37,5.96,1,5,5,155,155,Champions
user_2243,2025-06-15,21,3.9800000000000004,16,21,3.9800000000000004,1,2,4,124,124,Champions
user_2244,2025-06-29,1,0.0,2,1,0.0,4,1,1,411,411,Potential
user_2245,2025-06-30,12,0.99,1,12,0.99,5,1,3,513,513,At Risk
user_2246,2025-06-30,30,0.0,1,30,0.0,5,4,1,541,541,At Risk
user_2247,2025-05-10,31,0.99,52,31,0.99,1,5,3,153,153,Champions
user_2248,2025-06-29,18,9.99,2,18,9.99,4,2,5,425,425,Potential
user_2249,2025-06-22,27,0.0,9,27,0.0,2,4,1,241,241,Loyal
user_225,2025-06-28,33,2.99,3,33,2.99,4,5,4,454,454,Potential
user_2250,2025-06-23,28,0.99,8,28,0.99,2,4,3,243,243,Loyal
user_2251,2025-06-25,37,9.99,6,37,9.99,3,5,5,355,355,Potential
user_2252,2025-06-25,8,0.0,6,8,0.0,3,1,1,311,311,Loyal
user_2253,2025-06-25,20,0.99,6,20,0.99,3,2,3,323,323,Loyal
user_2254,2025-06-27,15,0.0,4,15,0.0,3,2,1,321,321,Loyal
user_2255,2025-06-28,11,0.0,3,11,0.0,4,1,1,411,411,Potential
user_2256,2025-06-28,23,9.99,3,23,9.99,4,3,5,435,435,Potential
user_2257,2025-06-22,17,0.0,9,17,0.0,2,2,1,221,221,Champions
user_2258,2025-06-08,33,2.99,23,33,2.99,1,5,4,154,154,Champions
user_2259,2025-06-18,31,9.99,13,31,9.99,2,5,5,255,255,Loyal
user_226,2025-06-02,34,2.9699999999999998,29,34,2.9699999999999998,1,5,4,154,154,Champions
user_2260,2025-06-17,31,0.99,14,31,0.99,2,5,3,253,253,Loyal
user_2261,2025-06-24,13,0.0,7,13,0.0,3,1,1,311,311,Loyal
user_2262,2025-06-28,30,0.99,3,30,0.99,4,4,3,443,443,Potential
user_2263,2025-06-29,8,0.0,2,8,0.0,4,1,1,411,411,Potential
user_2264,2025-06-26,27,0.0,5,27,0.0,3,4,1,341,341,Loyal
user_2265,2025-06-28,22,1.98,3,22,1.98,4,3,4,434,434,Potential
user_2266,2025-06-29,27,2.99,2,27,2.99,4,4,4,444,444,Potential
user_2267,2025-06-25,16,9.99,6,16,9.99,3,2,5,325,325,Loyal
user_2268,2025-06-30,20,1.98,1,20,1.98,5,2,4,524,524,At Risk
user_2269,2025-06-24,32,14.96,7,32,14.96,3,5,5,355,355,Potential
user_227,2025-06-30,4,0.0,1,4,0.0,5,1,1,511,511,At Risk
user_2270,2025-06-15,21,2.9699999999999998,16,21,2.9699999999999998,1,2,4,124,124,Champions
user_2271,2025-06-08,33,31.959999999999997,23,33,31.959999999999997,1,5,5,155,155,Champions
user_2272,2025-06-24,31,3.9800000000000004,7,31,3.9800000000000004,3,5,4,354,354,Potential
user_2273,2025-06-30,29,0.99,1,29,0.99,5,4,3,543,543,At Risk
user_2274,2025-06-29,13,4.970000000000001,2,13,4.970000000000001,4,1,5,415,415,Potential
user_2275,2025-06-30,5,0.0,1,5,0.0,5,1,1,511,511,At Risk
user_2276,2025-06-28,26,2.99,3,26,2.99,4,3,4,434,434,Potential
user_2277,2025-06-30,19,0.0,1,19,0.0,5,2,1,521,521,At Risk
user_2278,2025-06-28,34,0.99,3,34,0.99,4,5,3,453,453,Potential
user_2279,2025-06-19,19,0.0,12,19,0.0,2,2,1,221,221,Champions
user_228,2025-06-27,25,0.0,4,25,0.0,3,3,1,331,331,Loyal
user_2280,2025-06-06,33,0.99,25,33,0.99,1,5,3,153,153,Champions
user_2281,2025-06-15,30,0.0,16,30,0.0,1,4,1,141,141,Champions
user_2282,2025-06-16,35,1.98,15,35,1.98,2,5,4,254,254,Loyal
user_2283,2025-06-23,25,14.96,8,25,14.96,2,3,5,235,235,Loyal
user_2284,2025-06-09,24,19.99,22,24,19.99,1,3,5,135,135,Champions
user_2285,2025-06-02,31,3.9800000000000004,29,31,3.9800000000000004,1,5,4,154,154,Champions
user_2286,2025-06-27,29,3.9800000000000004,4,29,3.9800000000000004,3,4,4,344,344,Potential
user_2287,2025-06-26,1,0.0,5,1,0.0,3,1,1,311,311,Loyal
user_2288,2025-06-22,27,0.99,9,27,0.99,2,4,3,243,243,Loyal
user_2289,2025-06-29,23,0.99,2,23,0.99,4,3,3,433,433,Potential
user_229,2025-06-28,6,0.0,3,6,0.0,4,1,1,411,411,Potential
user_2290,2025-06-29,27,2.99,2,27,2.99,4,4,4,444,444,Potential
user_2291,2025-06-30,27,5.98,1,27,5.98,5,4,5,545,545,At Risk
user_2292,2025-06-14,36,1.98,17,36,1.98,1,5,4,154,154,Champions
user_2293,2025-06-11,24,0.99,20,24,0.99,1,3,3,133,133,Champions
user_2294,2025-06-28,24,19.99,3,24,19.99,4,3,5,435,435,Potential
user_2295,2025-05-27,26,2.99,35,26,2.99,1,3,4,134,134,Champions
user_2296,2025-06-28,26,0.99,3,26,0.99,4,3,3,433,433,Potential
user_2297,2025-06-02,29,0.99,29,29,0.99,1,4,3,143,143,Champions
user_2298,2025-06-07,29,0.99,24,29,0.99,1,4,3,143,143,Champions
user_2299,2025-06-04,29,20.979999999999997,27,29,20.979999999999997,1,4,5,145,145,Champions
user_23,2025-06-23,33,0.99,8,33,0.99,2,5,3,253,253,Loyal
user_230,2025-06-27,22,0.0,4,22,0.0,3,3,1,331,331,Loyal
user_2300,2025-06-19,32,1.98,12,32,1.98,2,5,4,254,254,Loyal
user_2301,2025-06-16,8,0.99,15,8,0.99,2,1,3,213,213,Champions
user_2302,2025-06-30,20,0.0,1,20,0.0,5,2,1,521,521,At Risk
user_2303,2025-06-30,35,1.98,1,35,1.98,5,5,4,554,554,At Risk
user_2304,2025-06-19,29,13.97,12,29,13.97,2,4,5,245,245,Loyal
user_2305,2025-06-24,4,0.0,7,4,0.0,3,1,1,311,311,Loyal
user_2306,2025-06-29,33,1.98,2,33,1.98,4,5,4,454,454,Potential
user_2307,2025-06-18,29,3.9800000000000004,13,29,3.9800000000000004,2,4,4,244,244,Loyal
user_2308,2025-06-18,24,0.0,13,24,0.0,2,3,1,231,231,Champions
user_2309,2025-06-18,35,22.979999999999997,13,35,22.979999999999997,2,5,5,255,255,Loyal
user_231,2025-06-30,12,0.0,1,12,0.0,5,1,1,511,511,At Risk
user_2310,2025-06-24,25,0.0,7,25,0.0,3,3,1,331,331,Loyal
user_2311,2025-06-28,22,0.0,3,22,0.0,4,3,1,431,431,Potential
user_2312,2025-06-28,5,0.0,3,5,0.0,4,1,1,411,411,Potential
user_2313,2025-06-29,25,0.99,2,25,0.99,4,3,3,433,433,Potential
user_2314,2025-06-24,19,2.99,7,19,2.99,3,2,4,324,324,Loyal
user_2315,2025-06-29,1,0.0,2,1,0.0,4,1,1,411,411,Potential
user_2316,2025-06-06,35,3.9800000000000004,25,35,3.9800000000000004,1,5,4,154,154,Champions
user_2317,2025-06-26,32,2.99,5,32,2.99,3,5,4,354,354,Potential
user_2318,2025-06-26,29,9.99,5,29,9.99,3,4,5,345,345,Potential
user_2319,2025-06-13,22,0.0,18,22,0.0,1,3,1,131,131,Champions
user_232,2025-06-09,25,0.0,22,25,0.0,1,3,1,131,131,Champions
user_2320,2025-06-19,29,6.970000000000001,12,29,6.970000000000001,2,4,5,245,245,Loyal
user_2321,2025-06-30,6,0.99,1,6,0.99,5,1,3,513,513,At Risk
user_2322,2025-06-27,23,19.99,4,23,19.99,3,3,5,335,335,Loyal
user_2323,2025-06-28,26,0.0,3,26,0.0,4,3,1,431,431,Potential
user_2324,2025-06-24,33,15.97,7,33,15.97,3,5,5,355,355,Potential
user_2325,2025-06-22,9,0.0,9,9,0.0,2,1,1,211,211,Champions
user_2326,2025-06-30,5,0.0,1,5,0.0,5,1,1,511,511,At Risk
user_2327,2025-06-29,14,0.0,2,14,0.0,4,2,1,421,421,Potential
user_2328,2025-06-15,26,0.99,16,26,0.99,1,3,3,133,133,Champions
user_2329,2025-06-23,17,0.0,8,17,0.0,2,2,1,221,221,Champions
user_233,2025-06-30,27,0.0,1,27,0.0,5,4,1,541,541,At Risk
user_2330,2025-06-15,25,20.979999999999997,16,25,20.979999999999997,1,3,5,135,135,Champions
user_2331,2025-06-30,29,19.99,1,29,19.99,5,4,5,545,545,At Risk
user_2332,2025-06-03,30,0.99,28,30,0.99,1,4,3,143,143,Champions
user_2333,2025-06-20,28,0.0,11,28,0.0,2,4,1,241,241,Loyal
user_2334,2025-06-30,22,0.0,1,22,0.0,5,3,1,531,531,At Risk
user_2335,2025-05-18,32,19.99,44,32,19.99,1,5,5,155,155,Champions
user_2336,2025-06-25,26,0.0,6,26,0.0,3,3,1,331,331,Loyal
user_2337,2025-06-24,27,5.98,7,27,5.98,3,4,5,345,345,Potential
user_2338,2025-06-22,28,1.98,9,28,1.98,2,4,4,244,244,Loyal
user_2339,2025-06-11,26,13.97,20,26,13.97,1,3,5,135,135,Champions
user_234,2025-06-25,28,0.99,6,28,0.99,3,4,3,343,343,Loyal
user_2340,2025-06-29,29,0.0,2,29,0.0,4,4,1,441,441,Potential
user_2341,2025-06-21,14,0.99,10,14,0.99,2,2,3,223,223,Champions
user_2342,2025-06-03,34,0.0,28,34,0.0,1,5,1,151,151,Champions
user_2343,2025-06-21,38,0.99,10,38,0.99,2,5,3,253,253,Loyal
user_2344,2025-06-24,27,0.99,7,27,0.99,3,4,3,343,343,Loyal
user_2345,2025-06-27,3,0.0,4,3,0.0,3,1,1,311,311,Loyal
user_2346,2025-06-24,14,2.99,7,14,2.99,3,2,4,324,324,Loyal
user_2347,2025-06-29,21,0.99,2,21,0.99,4,2,3,423,423,Potential
user_2348,2025-06-30,26,1.98,1,26,1.98,5,3,4,534,534,At Risk
user_2349,2025-06-28,26,0.0,3,26,0.0,4,3,1,431,431,Potential
user_235,2025-06-17,32,0.99,14,32,0.99,2,5,3,253,253,Loyal
user_2350,2025-05-24,39,2.9699999999999998,38,39,2.9699999999999998,1,5,4,154,154,Champions
user_2351,2025-06-26,30,9.99,5,30,9.99,3,4,5,345,345,Potential
user_2352,2025-06-20,4,0.0,11,4,0.0,2,1,1,211,211,Champions
